path_x0,path_y0,path_distance00,path_x01,path_y01,path_distance01,path_x02,path_y02,path_distance02,path_x03,path_y03,path_distance03,path_x04,path_y04,path_distance04,path_x05,path_y05,path_distance05,path_x06,path_y06,path_distance06,path_x07,path_y07,path_distance07,path_x08,path_y08,path_distance08,path_x09,path_y09,path_distance09,path_x1,path_y1,path_distance1
-196.4202609,-73.4845248,0.24145545,-197.7574021,-81.01081061,0.290376754,-197.407659,-81.38656074,0.317059118,-197.1155852,-81.92487224,0.322895082,-196.8408255,-82.39623503,0.300171921,-196.6242149,-82.86909282,0.270857122,-196.4459179,-83.44559194,0.23709553,-196.3078833,-83.94450094,0.215083542,-196.1844873,-84.53275971,0.169396402,-196.2058282,-85.42716247,0.128150798,-196.0745787,-85.91113441,0.10361028
-196.488312,-73.73320553,0.241292872,-197.8076321,-81.27127642,0.290254779,-197.4573191,-81.64700147,0.317000342,-197.1677772,-82.18892964,0.321216467,-196.8957888,-82.66227341,0.297258365,-196.6833071,-83.13748049,0.267187713,-196.5082889,-83.7153204,0.233428283,-196.3750856,-84.21897639,0.211486905,-196.2551686,-84.80866304,0.165957557,-196.2802954,-85.70530999,0.125066566,-196.1522479,-86.19015218,0.100611039
-196.5556761,-73.98196302,0.24114869,-197.8571727,-81.53188766,0.290133253,-197.5064017,-81.90776625,0.316914293,-197.2194173,-82.45281815,0.319443986,-196.9504055,-82.92864995,0.294257134,-196.7421124,-83.40620372,0.26348986,-196.5704244,-83.9853795,0.229754364,-196.4420999,-84.49385344,0.207897125,-196.3256982,-85.08496054,0.162530627,-196.3546107,-85.98377107,0.122005087,-196.2298189,-86.46955472,0.097631824
-196.6224945,-74.23125033,0.241004611,-197.9060235,-81.79264304,0.290012642,-197.5549169,-82.16886228,0.316793202,-197.2707364,-82.71757457,0.31755798,-197.0046824,-83.19536344,0.291171763,-196.8005647,-83.67497652,0.259775949,-196.6323279,-84.25576828,0.22607638,-196.5089306,-84.76913117,0.204315064,-196.3960777,-85.36165175,0.159118349,-196.4288111,-86.26270591,0.118975653,-196.3072945,-86.74934104,0.094673516
-196.6886717,-74.48071395,0.240859418,-197.9541842,-82.05354099,0.289893428,-197.6028743,-82.43029328,0.316628707,-197.3216419,-82.98266936,0.315554352,-197.0586259,-83.46241258,0.288005958,-196.8587857,-83.94438589,0.256060304,-196.6939383,-84.52628406,0.222415086,-196.5755823,-85.04480838,0.200741167,-196.4663096,-85.63873653,0.155722511,-196.5028942,-86.54202824,0.115962475,-196.3846579,-87.02946156,0.091742935
-196.7542068,-74.73035157,0.24071318,-198.0016544,-82.31457979,0.289776172,-197.6502832,-82.69205861,0.316411737,-197.3721393,-83.24810166,0.313435452,-197.1122425,-83.72979591,0.28476379,-196.9167367,-84.21412894,0.252324134,-196.7553678,-84.79734359,0.218759992,-196.6420595,-85.32088379,0.197175689,-196.5363651,-85.9161119,0.152349973,-196.5768625,-86.82173725,0.112966702,-196.4619291,-87.31002122,0.088852383
-196.8190994,-74.98016324,0.240566248,-198.0484335,-82.57575771,0.289661597,-197.6971524,-82.95415482,0.316133031,-197.4222348,-83.51387167,0.311203401,-197.1655383,-83.99751233,0.281449568,-196.9744233,-84.48420402,0.24856947,-196.8165815,-85.06873006,0.215102723,-196.7083109,-85.59720987,0.193639102,-196.6062941,-86.19399275,0.149009156,-196.6507188,-87.10183208,0.10998942,-196.5391136,-87.59096197,0.085985007
-196.8833495,-75.23014967,0.240419117,-198.094521,-82.83707303,0.289550605,-197.7434909,-83.21657809,0.315783683,-197.4719359,-83.77997845,0.308859508,-197.2185194,-84.26556077,0.278067607,-197.0318508,-84.7546096,0.24479872,-196.8775857,-85.3404417,0.211442887,-196.7744246,-85.87408759,0.190120848,-196.6760922,-86.47226276,0.145680129,-196.7244658,-87.38231186,0.10703167,-196.6162151,-87.87228273,0.083140812
-196.9469568,-75.48031097,0.240272128,-198.1399164,-83.09852398,0.289444233,-197.7893076,-83.47932575,0.315355709,-197.52125,-84.04642045,0.30640505,-197.2711266,-84.53361528,0.274624045,-197.0890241,-85.02534454,0.241014422,-196.9383854,-85.61247606,0.207780751,-196.8403728,-86.15135931,0.186615859,-196.7457624,-86.75092004,0.142363455,-196.798107,-87.66317578,0.104094049,-196.6932373,-88.1539823,0.080319565
-197.0099211,-75.73064521,0.240125246,-198.1846195,-83.36010932,0.289343317,-197.8346116,-83.74239727,0.314842175,-197.5701848,-84.31319612,0.303841619,-197.3234728,-84.8023409,0.271146749,-197.1459482,-85.29640775,0.237218911,-196.9989848,-85.8848316,0.204117742,-196.9061577,-86.42902464,0.183126393,-196.8153068,-87.02996389,0.139061246,-196.8716085,-87.94437221,0.101199956,-196.7701842,-88.43605947,0.077521071
-197.0722416,-75.98114876,0.239978191,-198.2286314,-83.62182888,0.289248041,-197.8794124,-84.00579425,0.314236978,-197.6187479,-84.58030382,0.301171158,-197.3755252,-85.07139526,0.267612326,-197.2026285,-85.56779843,0.233413957,-197.0593878,-86.15750725,0.20045551,-196.9717831,-86.70708343,0.17965353,-196.8847273,-87.30939373,0.135775688,-196.9450282,-88.22600973,0.098325087,-196.8470443,-88.71847922,0.074751028
-197.1339175,-76.23181782,0.239830619,-198.2718204,-83.88297219,0.289173646,-197.9237194,-84.26951937,0.31353455,-197.6669469,-84.84774209,0.298395955,-197.4272902,-85.34077672,0.26402434,-197.259071,-85.83951553,0.22960056,-197.1195982,-86.43050194,0.196795581,-197.0372533,-86.98553457,0.176197288,-196.9540267,-87.58920919,0.132508228,-197.0183542,-88.50802763,0.095469297,-196.9238317,-89.00131555,0.072019237
-197.1949482,-76.48264927,0.239682434,-198.3144163,-84.14496509,0.2891292,-197.967421,-84.53301611,0.312757845,-197.7147893,-85.11550957,0.295518554,-197.4787736,-85.61048343,0.260386995,-197.3152821,-86.1115576,0.225779374,-197.1795866,-86.70366373,0.193139558,-197.1025729,-87.26437681,0.172757498,-197.0231759,-87.86933602,0.129273364,-197.0915901,-88.79042481,0.092632856,-197.0005546,-89.28452595,0.069310413
-197.2553329,-76.73364182,0.239533926,-198.3563205,-84.40708554,0.289094274,-198.0107421,-84.79742287,0.311876158,-197.7622825,-85.38360477,0.292541904,-197.5299807,-85.8805145,0.256705136,-197.3712038,-86.38372841,0.221974443,-197.239402,-86.97730371,0.189511978,-197.1677032,-87.54349848,0.169350794,-197.0922242,-88.14992925,0.126064796,-197.1647392,-89.07320027,0.089816156,-197.0772162,-89.56810942,0.066624997
-197.3150712,-76.98479545,0.23938559,-198.3975274,-84.66933217,0.289075689,-198.0535997,-85.0621636,0.310879978,-197.8093431,-85.65165545,0.289494675,-197.5809165,-86.15086913,0.252983489,-197.4269452,-86.65642636,0.218166161,-197.2990372,-87.25125934,0.185889852,-197.2327141,-87.8231303,0.165966204,-197.1611648,-88.43090429,0.122872948,-197.2378048,-89.35635301,0.087019578,-197.1538196,-89.852065,0.063963491
-197.3741627,-77.23611024,0.239237944,-198.4380315,-84.9317033,0.289080688,-198.0960031,-85.32723768,0.309764218,-197.8561304,-85.92041612,0.286361757,-197.6315863,-86.42154651,0.24922656,-197.4824694,-86.92944375,0.214355293,-197.3584973,-87.5255301,0.182273561,-197.2975918,-88.10314895,0.162593556,-197.2300009,-88.71225988,0.119698797,-197.3107596,-89.63984646,0.084264568,-197.2303682,-90.13639174,0.061326351
-197.4326074,-77.48758574,0.239091127,-198.4778306,-85.19420486,0.289114285,-198.1379611,-85.59264393,0.308524707,-197.9025876,-86.18950042,0.283142807,-197.6819953,-86.69254579,0.245438624,-197.53778,-87.20277982,0.210544803,-197.4177879,-87.80011464,0.178662245,-197.3623416,-88.38355253,0.159231611,-197.2987349,-88.99399529,0.116543963,-197.3836488,-89.92375809,0.081530376,-197.3068487,-90.42106777,0.058724204
-197.4904051,-77.73921977,0.238944846,-198.5169344,-85.45684766,0.289170872,-198.1794821,-85.85838091,0.307158055,-197.9487212,-86.45890791,0.279842575,-197.7321486,-86.96386611,0.241623756,-197.5928811,-87.47643436,0.206736916,-197.4769153,-88.07501137,0.175054699,-197.4269675,-88.66433912,0.155880614,-197.3673695,-89.27610979,0.113410023,-197.456465,-90.20804384,0.078817101,-197.383281,-90.70614025,0.056153686
-197.5475555,-77.99100895,0.238798628,-198.5553607,-85.71962876,0.289234834,-198.2205746,-86.12444661,0.305661499,-197.9945379,-86.72863774,0.276465433,-197.7820082,-87.23527677,0.23778703,-197.6477782,-87.75040657,0.202932598,-197.5358849,-88.35021844,0.171450021,-197.4914724,-88.94550781,0.152541896,-197.4358887,-89.55854782,0.110303712,-197.5292121,-90.49270278,0.076124975,-197.4596708,-90.99158035,0.053605324
-197.6040581,-78.24294991,0.238652019,-198.5931281,-85.98254379,0.289289945,-198.261246,-86.3908374,0.304033625,-198.0400447,-86.99868897,0.273015661,-197.8316436,-87.50725027,0.233954683,-197.7024768,-88.02469513,0.199132268,-197.5947005,-88.62573352,0.167849187,-197.5558382,-89.22697103,0.149218255,-197.5043197,-89.84142675,0.107230655,-197.6018938,-90.77773382,0.073453762,-197.5360224,-91.27738681,0.0510781
-197.6599123,-78.49503975,0.238504987,-198.6302534,-86.24558616,0.289321654,-198.3015025,-86.65755031,0.302274905,-198.0852483,-87.2690604,0.269497672,-197.8810421,-87.7795423,0.230103772,-197.7569824,-88.29929864,0.195336223,-197.6533645,-88.90155558,0.164254554,-197.6200889,-89.50891011,0.145931204,-197.5726691,-90.1246809,0.104173173,-197.6745025,-91.06310747,0.070807779,-197.6123397,-91.56355844,0.048571282
-197.7151175,-78.74727714,0.238357865,-198.6667498,-86.5087527,0.289318969,-198.3413501,-86.92458346,0.300386891,-198.1301547,-87.53975039,0.265916558,-197.9302103,-88.05215161,0.226236224,-197.8112642,-88.57407196,0.191552536,-197.7118377,-89.17758511,0.160688826,-197.6842289,-89.79122863,0.142659529,-197.640942,-90.40830809,0.101130143,-197.7470491,-91.34888567,0.068195698,-197.6886206,-91.85007906,0.046085822
-197.7696731,-78.99966172,0.238211123,-198.7026334,-86.77207943,0.289273681,-198.3807952,-87.19193556,0.298371668,-198.1747694,-87.81075806,0.262277923,-197.9791549,-88.32507667,0.222353913,-197.8653776,-88.84931111,0.187790092,-197.7701876,-89.45402841,0.157133751,-197.7482616,-90.07392567,0.139404245,-197.709141,-90.69230703,0.098103241,-197.8195441,-91.63503206,0.065602034,-197.7648649,-92.13698318,0.043634142
-197.8235788,-79.25219313,0.238065217,-198.7379247,-87.0356398,0.289187781,-198.419846,-87.4596073,0.296230096,-198.219098,-88.08208278,0.258587328,-198.0278819,-88.59831603,0.218458979,-197.9193134,-89.12486085,0.184033451,-197.8283979,-89.73077704,0.153587773,-197.8121907,-90.35700043,0.136166184,-197.7772673,-90.97667731,0.09509532,-197.8919922,-91.92154541,0.063026018,-197.8410864,-92.42424906,0.041200325
-197.8768343,-79.50487047,0.23792032,-198.7726428,-87.29949781,0.289068023,-198.4585127,-87.72759844,0.293961925,-198.2630946,-88.35345865,0.254858546,-198.0763973,-88.87186856,0.214553645,-197.9730763,-89.40071997,0.18028331,-197.8864744,-90.00782954,0.15004998,-197.8760204,-90.64045203,0.132945626,-197.8453068,-91.26137946,0.092115377,-197.9643977,-92.20842449,0.060466952,-197.9172892,-92.71187558,0.038783349
-197.929439,-79.75769157,0.237776421,-198.8068028,-87.56368888,0.288914013,-198.4967232,-87.99551147,0.29159251,-198.3068471,-88.6254321,0.25110327,-198.124707,-89.14573315,0.210639926,-198.026671,-89.67688733,0.176540326,-197.9444225,-90.2851843,0.146519654,-197.9397553,-90.92427931,0.129742544,-197.9132766,-91.5464981,0.089170892,-198.0367633,-92.49566816,0.057925591,-197.9934771,-92.99986159,0.036382087
-197.9813924,-80.01065332,0.237633405,-198.8404165,-87.82822191,0.288715945,-198.5346265,-88.26415448,0.289099727,-198.3503366,-88.89772124,0.247305396,-198.1728172,-89.41990874,0.206719485,-198.0801022,-89.95336179,0.1728051,-198.002247,-90.56283956,0.142997033,-198.0033699,-91.2084234,0.126573619,-197.9811837,-91.83198612,0.08624809,-198.1090729,-92.78325945,0.055417048,-198.0696542,-93.28820596,0.033995433
-198.0326939,-80.26375269,0.237491125,-198.8734059,-88.09252251,0.288475765,-198.5721766,-88.53311189,0.286481169,-198.3935711,-89.17032435,0.243467243,-198.2207341,-89.69439423,0.202793549,-198.1333747,-90.23014225,0.169078099,-198.0599517,-90.84079424,0.139483166,-198.0669101,-91.49300578,0.123425302,-198.049033,-92.11784229,0.083346564,-198.1813464,-93.07123617,0.05293488,-198.1458113,-93.57690211,0.031633586
-198.083343,-80.51698728,0.237349537,-198.9059253,-88.35771674,0.288176098,-198.6093825,-88.80238245,0.283738937,-198.4365572,-89.44323897,0.239592217,-198.2684181,-89.96904545,0.198883946,-198.1864939,-90.50722778,0.16535922,-198.1175186,-91.11897802,0.135986663,-198.1303692,-91.77796002,0.120294312,-198.1168287,-92.40406539,0.08046613,-198.2535855,-93.35957636,0.050475585,-198.2219656,-93.86596413,0.029286415
-198.1333394,-80.7703554,0.237208691,-198.9379283,-88.623202,0.28778496,-198.6462538,-89.07196486,0.280875489,-198.4793004,-89.71646415,0.235685077,-198.3159486,-90.24415716,0.194970298,-198.2394399,-90.78451997,0.161654805,-198.1749792,-91.39753565,0.13251125,-198.1937513,-92.0632851,0.117181237,-198.1845749,-92.6906543,0.077606965,-198.3257959,-93.64827865,0.048036577,-198.2981205,-94.15538122,0.026951027
-198.1826827,-81.02385572,0.237068677,-198.9694261,-88.88896429,0.287290159,-198.6827993,-89.34185719,0.277893996,-198.5218058,-89.98999919,0.231750618,-198.3633054,-90.5195742,0.191052928,-198.292252,-91.0622206,0.157969707,-198.232333,-91.67638948,0.129046985,-198.2570602,-92.34897997,0.114086755,-198.2522596,-92.9775838,0.074779399,-198.3979845,-93.93734121,0.045614279,-198.374279,-94.44515243,0.024627031
-198.2313726,-81.27748695,0.236929594,-199.0004312,-89.15499937,0.286682765,-198.7190272,-89.61205811,0.274798619,-198.5640792,-90.26384371,0.227793169,-198.4104939,-90.79529549,0.187133052,-198.3449293,-91.3402219,0.15428967,-198.289584,-91.95553849,0.12559485,-198.3202997,-92.63504365,0.111011768,-198.3199041,-93.26490659,0.071979209,-198.4701484,-94.22675209,0.043211765,-198.4504444,-94.73527689,0.022314253
-198.2792917,-81.53066699,0.23679852,-199.0309556,-89.42131127,0.285957536,-198.7549459,-89.8825667,0.271594003,-198.6061273,-90.5379976,0.223815802,-198.4575198,-91.07131991,0.183211698,-198.3974777,-91.61852251,0.150614102,-198.3467363,-92.23498161,0.122155914,-198.3834483,-92.92143496,0.107973132,-198.3875119,-93.55259176,0.069200266,-198.5422977,-94.51653428,0.040828181,-198.5266105,-95.02575164,0.020020935
-198.3266547,-81.78455907,0.23668232,-199.0610108,-89.68790954,0.285111802,-198.7905634,-90.15338207,0.268285068,-198.6479573,-90.81245989,0.219820792,-198.5043886,-91.34764632,0.179289743,-198.449903,-91.89712107,0.146942399,-198.403794,-92.51471779,0.11873155,-198.4465441,-93.2082398,0.104956916,-198.4550869,-93.84063832,0.066442906,-198.6144386,-94.80667253,0.038456963,-198.6027891,-95.31658323,0.017740302
-198.373363,-82.03857704,0.236567309,-199.090608,-89.95480387,0.284143373,-198.8258875,-90.42450296,0.264877402,-198.6895305,-91.08706031,0.215830265,-198.5511057,-91.62427359,0.175367959,-198.5022109,-92.17601617,0.143274178,-198.4607605,-92.79474615,0.11532335,-198.5095846,-93.49541068,0.101960257,-198.5226331,-94.12904526,0.063707437,-198.6865736,-95.0971662,0.03609877,-198.6789852,-95.60776508,0.015469088
-198.4194162,-82.29271924,0.23645346,-199.1197591,-90.2220024,0.283049186,-198.8609255,-90.69592852,0.261377174,-198.7309264,-91.36214722,0.211827271,-198.5976768,-91.9012006,0.171447016,-198.5544059,-92.45520609,0.139610177,-198.5176255,-93.07501949,0.111937519,-198.572576,-93.78294607,0.098981379,-198.5901477,-94.41779417,0.060996708,-198.7587059,-95.38801454,0.033753607,-198.7552024,-95.89929616,0.013206664
-198.4648142,-82.54698398,0.236340521,-199.1484769,-90.48951026,0.281824201,-198.8956338,-90.96739681,0.257808113,-198.7721268,-91.63753857,0.207811151,-198.6440803,-92.17833166,0.167538511,-198.6064916,-92.73468979,0.135952139,-198.5744078,-93.35563603,0.108580624,-198.6355248,-94.07084441,0.096018458,-198.6576329,-94.7069234,0.058321535,-198.8308332,-95.67921074,0.031425155,-198.8314444,-96.19117546,0.010952377
-198.5095568,-82.80136963,0.236228197,-199.1767745,-90.75732809,0.280462279,-198.9301002,-91.23944462,0.254165274,-198.8131389,-91.91323326,0.203783462,-198.6903593,-92.4558625,0.163638465,-198.6584459,-93.01440659,0.132316474,-198.6311143,-93.63654194,0.105240487,-198.6984264,-94.35907515,0.093074222,-198.7250989,-94.99641032,0.055670963,-198.9029616,-95.97076877,0.029114172,-198.907708,-96.48340235,0.008712459
-198.5536441,-83.05587453,0.236116222,-199.204665,-91.02545434,0.278957375,-198.9643061,-91.51179662,0.250445502,-198.8539693,-92.18922979,0.199745759,-198.736509,-92.73368931,0.159740355,-198.7103095,-93.29448208,0.128691656,-198.6877513,-93.91773579,0.101916011,-198.7612891,-94.64769927,0.090158297,-198.7925495,-95.28625431,0.053045264,-198.9751003,-96.26267805,0.026812468,-198.9840046,-96.77597698,0.006478959
-198.5970758,-83.31049689,0.23600441,-199.23216,-91.29388544,0.277305188,-198.9982617,-91.78445182,0.246652563,-198.8946237,-92.46552644,0.19570043,-198.7825349,-93.01181108,0.155844871,-198.7620776,-93.57484897,0.125075654,-198.7443248,-94.19921589,0.098606607,-198.8241198,-94.93668265,0.087261466,-198.8599904,-95.57645411,0.050442613,-199.0472533,-96.55493746,0.024519041,-199.060339,-97.06889615,0.004249784
-198.6398515,-83.56523546,0.235892722,-199.2592403,-91.56233053,0.275504398,-199.0319767,-92.05740897,0.242790283,-198.935107,-92.74212233,0.191650432,-198.8284427,-93.29022715,0.151952036,-198.813756,-93.85550601,0.121468327,-198.8008383,-94.48098068,0.095313754,-198.8869216,-95.22602497,0.084385321,-198.927428,-95.86700814,0.047860361,-199.1194248,-96.84754591,0.022232881,-199.1367149,-97.36215886,0.002024488
-198.681971,-83.82008958,0.235781206,-199.2859384,-91.83128381,0.273582561,-199.0654598,-92.33066577,0.238863592,-198.9754242,-93.01901668,0.187598546,-198.8742397,-93.56893653,0.148060708,-198.8653506,-94.13645194,0.11786957,-198.8572943,-94.76302952,0.092040301,-198.9497001,-95.51572547,0.081529084,-198.9948578,-96.15790773,0.045304775,-199.1916144,-97.14050012,0.019957021,-199.2131345,-97.65576443,-0.000196061
-198.723434,-84.07505845,0.235669965,-199.3122804,-92.10063168,0.271512588,-199.0987185,-92.60422103,0.234878971,-199.0155595,-93.29609609,0.183551737,-198.9199335,-93.84793772,0.144169199,-198.9168668,-94.41768551,0.114279414,-198.9136831,-95.04533493,0.088795803,-199.0124619,-95.8057826,0.078690706,-199.0622979,-96.44916854,0.042765733,-199.2638277,-97.43380575,0.017690608,-199.289597,-97.94971322,-0.002407574
-198.7642401,-84.33014061,0.235559114,-199.3382688,-92.37028134,0.269294128,-199.1317596,-92.87807424,0.230843208,-199.0555456,-93.57359521,0.179518617,-198.9655316,-94.12722915,0.140275881,-198.9683103,-94.69920551,0.11069802,-198.9700219,-95.32795519,0.085580174,-199.0752016,-96.09617962,0.075876677,-199.1297505,-96.7407792,0.040241999,-199.3360718,-97.72745712,0.015428921,-199.366111,-98.24400266,-0.004615654
-198.8043885,-84.5853329,0.235448849,-199.3639172,-92.64023179,0.266926126,-199.1645905,-93.15222505,0.226762668,-199.0953866,-93.85139042,0.175484608,-199.01102,-94.40675548,0.136391792,-199.0196699,-94.98097616,0.107135795,-199.0263167,-95.61085754,0.082386313,-199.1379396,-96.38694877,0.073078632,-199.1972195,-97.03273876,0.037733391,-199.4083499,-98.02145332,0.013171836,-199.4426804,-98.53863165,-0.006820907
-198.8438785,-84.8406305,0.235339234,-199.3892391,-92.91048162,0.264408026,-199.1972205,-93.42667409,0.222641886,-199.1350896,-94.12948029,0.17144946,-199.0564314,-94.68662753,0.132508698,-199.070973,-95.26306997,0.103584708,-199.0825744,-95.89404049,0.079212708,-199.2006781,-96.67806986,0.070294894,-199.2647087,-97.32504631,0.035239648,-199.4806656,-98.31579343,0.010919154,-199.5193094,-98.83359902,-0.009024077
-198.8827091,-85.09602894,0.2352302,-199.4142472,-93.18102822,0.261740447,-199.2296269,-93.70126989,0.218498693,-199.1746614,-94.40786333,0.167413293,-199.1017633,-94.96678523,0.128625611,-199.1222185,-95.54544624,0.1000445,-199.138801,-96.17750246,0.076058261,-199.2634212,-96.96954198,0.067526101,-199.3322149,-97.61769764,0.032766452,-199.5530184,-98.61047658,0.008674658,-199.5960008,-99.12890453,-0.011224431
-198.92088,-85.35152546,0.235121635,-199.4389529,-93.45186891,0.258926259,-199.2618698,-93.97632504,0.214323339,-199.2141083,-94.6865384,0.163376546,-199.1470206,-95.24722786,0.124743839,-199.1734097,-95.82810428,0.09651773,-199.1950013,-96.461242,0.072923546,-199.3261726,-97.26136419,0.064772885,-199.3997498,-97.91070038,0.030307725,-199.6254157,-98.90550304,0.006434654,-199.6727597,-99.42454548,-0.013424029
-198.9583912,-85.60711936,0.235013358,-199.4633667,-93.72300259,0.255969866,-199.2939429,-94.25167335,0.210114864,-199.2534366,-94.96550443,0.159339694,-199.192209,-95.5279545,0.120864136,-199.2245501,-96.1110435,0.09300673,-199.251175,-96.74524344,0.06981091,-199.3889296,-97.5535266,0.062040615,-199.4673171,-98.20404798,0.027861772,-199.6978629,-99.20087013,0.004196762,-199.7495927,-99.72052067,-0.015625687
-198.9952428,-85.86281151,0.234905314,-199.4874991,-93.99442841,0.252876165,-199.3258534,-94.52731355,0.205878448,-199.2926528,-95.2447605,0.155302813,-199.2373341,-95.80896402,0.116987053,-199.2756451,-96.39426346,0.089512197,-199.3073254,-97.02953873,0.066728644,-199.4517023,-97.84604892,0.059327928,-199.5349205,-98.49773953,0.025428427,-199.7703651,-99.49657651,0.001959374,-199.8265045,-100.0168288,-0.017830475
-199.0314351,-86.11860261,0.234797509,-199.5113608,-94.26614578,0.249650325,-199.3576077,-94.80324508,0.201619536,-199.3317519,-95.52424181,0.151268796,-199.282402,-96.09025533,0.113113138,-199.3266963,-96.67774228,0.086034344,-199.3634618,-97.31410915,0.063669252,-199.5144957,-98.13891848,0.056631641,-199.6025634,-98.79177417,0.023007616,-199.8429274,-99.7926208,-0.000279259,-199.9034991,-100.3134686,-0.020038647
-199.066968,-86.3744922,0.234689752,-199.534963,-94.53815421,0.246297639,-199.3892127,-95.07946767,0.19734289,-199.3707545,-95.80408177,0.147242458,-199.3274089,-96.37179839,0.109247639,-199.3777119,-96.9615239,0.082578899,-199.4195894,-97.59895358,0.060632442,-199.5773143,-98.43213434,0.053951547,-199.670245,-99.08615026,0.020603299,-199.9155543,-100.0890019,-0.002519952,-199.9805799,-100.6104392,-0.022249709
-199.1018417,-86.63047879,0.234581594,-199.5582886,-94.81024155,0.242833813,-199.4206772,-95.35598224,0.193050761,-199.4096691,-96.08420754,0.143212126,-199.3723722,-96.6536543,0.105389718,-199.4287028,-97.24558177,0.079136153,-199.4757137,-97.88407087,0.057617705,-199.6401629,-98.72569541,0.05128698,-199.7379763,-99.3808693,0.018208581,-199.9882531,-100.3857177,-0.004766456,-200.05775,-100.9077397,-0.024462732
-199.136056,-86.88656055,0.234472518,-199.5813874,-95.08284407,0.239263832,-199.4520126,-95.6327881,0.188742862,-199.4485021,-96.3646174,0.13917806,-199.4172981,-96.93578821,0.101534368,-199.4796744,-97.52991472,0.075706384,-199.5318403,-98.16945986,0.054624263,-199.7030427,-99.01959669,0.048639703,-199.8057638,-99.6759274,0.015819839,-200.0610278,-100.6827671,-0.007019078,-200.1350129,-101.2053691,-0.026677074
-199.1696109,-87.14273538,0.23436218,-199.6042624,-95.35573593,0.235582564,-199.4832302,-95.90988383,0.184418104,-199.4872591,-96.64531034,0.135141628,-199.4621924,-97.21819875,0.097681985,-199.530632,-97.81452171,0.072290067,-199.5879754,-98.45511931,0.051650623,-199.7659625,-99.31384643,0.046007025,-199.8736142,-99.97132286,0.013433763,-200.1338825,-100.9801492,-0.009278023,-200.2123738,-101.5033257,-0.028893876
-199.2025053,-87.39899967,0.234251205,-199.6269261,-95.62891644,0.231795518,-199.5143225,-96.18719281,0.180085514,-199.5259454,-96.92628546,0.131104315,-199.5070605,-97.50088479,0.093833676,-199.5815808,-98.09940171,0.068887647,-199.6441214,-98.74104416,0.048698255,-199.8289291,-99.60843748,0.043384703,-199.9415338,-100.267054,0.011047728,-200.2068221,-101.2778622,-0.011544372,-200.289841,-101.8016049,-0.031117817
-199.234737,-87.6553413,0.234142738,-199.6493908,-95.90238486,0.227908428,-199.5453224,-96.46486784,0.175739518,-199.5645671,-97.207542,0.127067235,-199.5519075,-97.78384536,0.089990782,-199.6325261,-98.38455365,0.065499517,-199.700291,-99.02724182,0.045760719,-199.8919484,-99.90336851,0.040770816,-200.0095279,-100.5631198,0.008659855,-200.2798522,-101.575905,-0.013819565,-200.3674214,-102.1002087,-0.033350603
-199.2663023,-87.91173773,0.234041558,-199.6716683,-96.17613978,0.223927537,-199.5762288,-96.74282632,0.171381604,-199.603131,-97.48907923,0.123030421,-199.5967386,-98.06707952,0.086154576,-199.6834687,-98.66996967,0.062129388,-199.756489,-99.3137053,0.042836643,-199.9550256,-100.1986382,0.038163745,-200.077602,-100.8595185,0.006268483,-200.3529774,-101.8742763,-0.016104056,-200.4451193,-102.3991342,-0.035592359
-199.2971985,-88.16816945,0.233951724,-199.6937695,-96.45017984,0.219860257,-199.6070475,-97.02106797,0.167015467,-199.6416341,-97.77086733,0.11899999,-199.6415551,-98.3505757,0.08232832,-199.7344196,-98.95566429,0.058774658,-199.8127196,-99.60043369,0.039926403,-200.0181644,-100.4942449,0.035563652,-200.1457607,-101.156249,0.003872752,-200.4262024,-102.1729746,-0.018398356,-200.5229397,-102.69838,-0.037843724
-199.327426,-88.42462984,0.23387521,-199.7157048,-96.7245045,0.215714547,-199.6377867,-97.29959365,0.162642564,-199.6800982,-98.05296671,0.114969612,-199.6863702,-98.634357,0.078509353,-199.7853841,-99.24162734,0.055434139,-199.8689865,-99.88742615,0.037030508,-200.0813697,-100.7901891,0.032969564,-200.2140089,-101.45331,0.001471736,-200.4995326,-102.4719971,-0.020703727,-200.60089,-102.9979384,-0.040108698
-199.3569877,-88.68113009,0.233809198,-199.7374846,-96.9991133,0.211498123,-199.6684571,-97.57840252,0.158261347,-199.7185285,-98.33534258,0.110936609,-199.7311915,-98.91840816,0.074694359,-199.8363668,-99.52785784,0.052108705,-199.9252937,-100.1746819,0.034149388,-200.1446459,-101.0864687,0.030381049,-200.2823535,-101.7506998,-0.000937633,-200.5729759,-102.7713444,-0.023023115,-200.6789791,-103.2978173,-0.042389272
-199.3858879,-88.93769498,0.233747756,-199.7591201,-97.27400636,0.207217588,-199.69907,-97.85749307,0.153869464,-199.7569324,-98.61799369,0.106900587,-199.776026,-99.20272767,0.070883013,-199.8873724,-99.81435489,0.048799292,-199.981645,-100.4621998,0.031283638,-200.2079977,-101.3830827,0.027797027,-200.3508001,-102.0484169,-0.003356659,-200.6465335,-103.0710149,-0.025353297,-200.7572061,-103.598012,-0.044680574
-199.414063,-89.19376617,0.233691199,-199.7806124,-97.54909064,0.202882211,-199.7296367,-98.13686354,0.149464689,-199.7953172,-98.90091877,0.102861157,-199.8208796,-99.48731428,0.067076097,-199.9384058,-100.1011176,0.045506677,-200.0380459,-100.7499796,0.028432185,-200.2714312,-101.6800298,0.025215458,-200.4193525,-102.3464604,-0.005784956,-200.7202094,-103.3710074,-0.027693546,-200.8355749,-103.8985214,-0.046981664
